timestamp_utc,timestamp_copenhagen,source_window_end_utc,btc_open,btc_high,btc_low,btc_close,btc_volume,btc_quote_volume,btc_trade_count,btc_taker_buy_base_volume,btc_taker_buy_quote_volume,btc_taker_sell_quote_volume,btc_taker_buy_quote_share,btc_return_1h_pct,btc_range_1h_pct,eth_open,eth_high,eth_low,eth_close,eth_volume,eth_quote_volume,eth_trade_count,eth_taker_buy_base_volume,eth_taker_buy_quote_volume,eth_taker_sell_quote_volume,eth_taker_buy_quote_share,eth_return_1h_pct,eth_range_1h_pct,ethbtc_open,ethbtc_high,ethbtc_low,ethbtc_close,ethbtc_return_1h_pct,ethbtc_range_1h_pct,btc_open_interest,btc_open_interest_value,btc_oi_change_1h_pct,btc_open_interest_source,eth_open_interest,eth_open_interest_value,eth_oi_change_1h_pct,eth_open_interest_source,btc_long_short_ratio,btc_long_account,btc_short_account,btc_long_short_source,eth_long_short_ratio,eth_long_account,eth_short_account,eth_long_short_source,btc_funding_event_rate,btc_funding_source,eth_funding_event_rate,eth_funding_source,btc_price_oi_state,eth_price_oi_state,spot_status,derivatives_status
2026-09-15T00:00:00Z,2026-09-15T02:00:00+02:00,2026-09-15T01:00:00Z,78189.2,78250.46,77941.18,77952.93,446.37902,34843055.6485,78396,202.00291,15765461.4772,19077594.1714,0.452470691325,-0.302190033638,0.396812057503,2515.72,2517.46,2506.8,2515.93,11955.0141,30047749.7465,87384,6922.7237,17401965.3327,12645784.4139,0.57914371224,0.00715492397894,0.42524333812,0.03217,0.03229,0.03213,0.03228,0.310752019888,0.497976968565,2633304.73,26333.0473,0.151573065454,OKX_CONTRACT_OI_HISTORY,6015566.51,601556.651,0.921973225743,OKX_CONTRACT_OI_HISTORY,1.24,0.553571428571,0.446428571429,OKX_GLOBAL_ACCOUNT_RATIO,1.39,0.581589958159,0.418410041841,OKX_GLOBAL_ACCOUNT_RATIO,2.67491342115e-05,OKX_FUNDING_HISTORY,5.80420581764e-05,OKX_FUNDING_HISTORY,PRICE_DOWN_OI_UP,PRICE_UP_OI_UP,PASS,PASS
2026-09-15T01:00:00Z,2026-09-15T03:00:00+02:00,2026-09-15T07:00:00Z,77952.92,78080,77750,77917.86,504.32377,39295679.7549,91692,242.48701,18891414.1623,20404265.5926,0.480750410226,-0.044988687404,0.424437299035,2515.93,2520,2508.19,2515.36,11749.6357,29542445.9214,81591,4105.8225,10323965.6441,19218480.2773,0.349462115343,-0.0226556382729,0.470857470925,0.03227,0.0323,0.03223,0.03229,0.0309789343246,0.21718895439,2633115.25,26331.1525,-0.00719552119587,OKX_CONTRACT_OI_HISTORY,6026104.73,602610.473,0.175182503302,OKX_CONTRACT_OI_HISTORY,1.3,0.565217391304,0.434782608696,OKX_GLOBAL_ACCOUNT_RATIO,1.46,0.593495934959,0.406504065041,OKX_GLOBAL_ACCOUNT_RATIO,,,,,PRICE_DOWN_OI_DOWN,PRICE_DOWN_OI_UP,PASS,PASS
2026-09-15T02:00:00Z,2026-09-15T04:00:00+02:00,2026-09-15T07:00:00Z,77917.86,78018.04,77776.25,77913.72,261.07651,20339171.4112,60434,134.7326,10495716.6897,9843454.72146,0.516034624889,-0.00531328760826,0.310878963694,2515.36,2519.92,2509.48,2512.57,6552.6444,16481130.8312,64490,2190.4914,5509817.21414,10971313.6171,0.334310628959,-0.110918516634,0.416022442897,0.03229,0.03233,0.03225,0.03226,-0.0929080210592,0.248062015504,2643954.9,26439.549,0.411666371231,OKX_CONTRACT_OI_HISTORY,6053842.12,605384.212,0.460287221062,OKX_CONTRACT_OI_HISTORY,1.32,0.568965517241,0.431034482759,OKX_GLOBAL_ACCOUNT_RATIO,1.49,0.598393574297,0.401606425703,OKX_GLOBAL_ACCOUNT_RATIO,,,,,PRICE_DOWN_OI_UP,PRICE_DOWN_OI_UP,PASS,PASS
2026-09-15T03:00:00Z,2026-09-15T05:00:00+02:00,2026-09-15T07:00:00Z,77913.73,77913.73,77658,77676.99,370.47729,28811166.2768,53406,218.58387,16998115.4518,11813050.825,0.589983594851,-0.303836089459,0.32930284066,2512.58,2512.58,2496,2498.62,13858.8186,34673409.9557,79696,5528.217,13826678.9697,20846730.986,0.398768941023,-0.555208412104,0.664262820513,0.03226,0.03226,0.03213,0.03217,-0.278983261004,0.404606286959,2649953.8,26499.538,0.226891162175,OKX_CONTRACT_OI_HISTORY,6060241.78,606024.178,0.105712370312,OKX_CONTRACT_OI_HISTORY,1.34,0.57264957265,0.42735042735,OKX_GLOBAL_ACCOUNT_RATIO,1.53,0.604743083004,0.395256916996,OKX_GLOBAL_ACCOUNT_RATIO,,,,,PRICE_DOWN_OI_UP,PRICE_DOWN_OI_UP,PASS,PASS
2026-09-15T04:00:00Z,2026-09-15T06:00:00+02:00,2026-09-15T07:00:00Z,77676.99,77744.31,77542,77567.12,784.69084,60924082.4869,89282,229.55433,17820828.7455,43103253.7414,0.292508775152,-0.1414447187,0.26090376828,2498.63,2500.56,2490,2490.72,11625.2287,29006374.1392,57240,4226.144,10544238.6445,18462135.4947,0.363514536284,-0.31617452834,0.424096385542,0.03217,0.0322,0.03211,0.03211,-0.186509170034,0.280286515104,2664444.87,26644.4487,0.546842363818,OKX_CONTRACT_OI_HISTORY,6080029.49,608002.949,0.326516840719,OKX_CONTRACT_OI_HISTORY,1.36,0.576271186441,0.423728813559,OKX_GLOBAL_ACCOUNT_RATIO,1.55,0.607843137255,0.392156862745,OKX_GLOBAL_ACCOUNT_RATIO,,,,,PRICE_DOWN_OI_UP,PRICE_DOWN_OI_UP,PASS,PASS
2026-09-15T05:00:00Z,2026-09-15T07:00:00+02:00,2026-09-15T07:00:00Z,77567.11,77666.66,77300.01,77630,461.79794,35781172.5411,98120,251.3956,19480395.054,16300777.4871,0.544431433364,0.0810652761118,0.474320766582,2490.71,2498,2479.2,2496.53,14518.9822,36108666.9202,90368,5721.4898,14236752.857,21871914.0633,0.394275227286,0.233265882958,0.758309131978,0.03212,0.03218,0.03206,0.03215,0.124571784491,0.374298190892,2672406.65,26724.0665,0.29881571541,OKX_CONTRACT_OI_HISTORY,6065622.22,606562.222,-0.236960528295,OKX_CONTRACT_OI_HISTORY,1.44,0.590163934426,0.409836065574,OKX_GLOBAL_ACCOUNT_RATIO,1.66,0.624060150376,0.375939849624,OKX_GLOBAL_ACCOUNT_RATIO,,,,,PRICE_UP_OI_UP,PRICE_UP_OI_DOWN,PASS,PASS
2026-09-15T06:00:00Z,2026-09-15T08:00:00+02:00,2026-09-15T07:00:00Z,77630,77727.83,77191.02,77286.7,361.46093,27988261.4253,65051,166.22866,12875907.7614,15112353.6639,0.460046716218,-0.442225943579,0.695430634289,2496.53,2501.02,2481.72,2486.05,14085.3476,35076576.0329,61988,7085.5123,17645850.2049,17430725.828,0.503066496239,-0.41978265833,0.777686443273,0.03215,0.03218,0.03212,0.03216,0.0311041990669,0.186799501868,2694740.77,26947.4077,0.835730595117,OKX_CONTRACT_OI_HISTORY,6132919.86,613291.986,1.10949277022,OKX_CONTRACT_OI_HISTORY,1.47,0.595141700405,0.404858299595,OKX_GLOBAL_ACCOUNT_RATIO,1.67,0.625468164794,0.374531835206,OKX_GLOBAL_ACCOUNT_RATIO,,,,,PRICE_DOWN_OI_UP,PRICE_DOWN_OI_UP,PASS,PASS
2026-09-15T07:00:00Z,2026-09-15T09:00:00+02:00,2026-09-15T13:00:00Z,77286.71,77310.71,76889.22,76930.01,884.1463,68176453.7713,99094,487.62694,37608126.2438,30568327.5275,0.551629252673,-0.461515370691,0.548178275186,2486.06,2486.06,2471,2474.3,15695.478,38893734.621,100714,6277.6667,15558735.3274,23334999.2936,0.400031919768,-0.472637316225,0.609469850263,0.03216,0.0322,0.0321,0.03215,-0.0310945273632,0.311526479751,2715706.45,27157.0645,0.778022147192,OKX_CONTRACT_OI_HISTORY,6233402,623340.2,1.6384062126,OKX_CONTRACT_OI_HISTORY,1.49,0.598393574297,0.401606425703,OKX_GLOBAL_ACCOUNT_RATIO,1.72,0.632352941176,0.367647058824,OKX_GLOBAL_ACCOUNT_RATIO,,,,,PRICE_DOWN_OI_UP,PRICE_DOWN_OI_UP,PASS,PASS
2026-09-15T08:00:00Z,2026-09-15T10:00:00+02:00,2026-09-15T13:00:00Z,76930,77007.84,76703.59,77000.01,754.54393,57978632.0555,99409,409.70261,31483979.5427,26494652.5128,0.54302729172,0.0909917989092,0.396656792726,2474.29,2477.58,2465.6,2477.36,12572.331,31073032.6386,95827,5829.134,14407513.9136,16665518.7249,0.463666166132,0.123671341389,0.485885788449,0.03215,0.0322,0.03211,0.03217,0.0622083981338,0.280286515104,2778288.19,27782.8819,2.30443684368,OKX_CONTRACT_OI_HISTORY,6380218.3,638021.83,2.35531576497,OKX_CONTRACT_OI_HISTORY,1.6,0.615384615385,0.384615384615,OKX_GLOBAL_ACCOUNT_RATIO,1.88,0.652777777778,0.347222222222,OKX_GLOBAL_ACCOUNT_RATIO,3.32459151794e-05,OKX_FUNDING_HISTORY,-4.328449742e-07,OKX_FUNDING_HISTORY,PRICE_UP_OI_UP,PRICE_UP_OI_UP,PASS,PASS
2026-09-15T09:00:00Z,2026-09-15T11:00:00+02:00,2026-09-15T13:00:00Z,77000.01,77059.87,76869.99,76984.05,483.47069,37207941.8324,66613,296.24379,22798226.3934,14409715.439,0.612724737532,-0.0207272700354,0.247014472098,2477.37,2480.5,2473.2,2474.33,5861.634,14513027.753,52341,2813.9372,6967100.32903,7545927.42394,0.480058361882,-0.122307617787,0.295164159793,0.03217,0.03219,0.03214,0.03214,-0.0932545850171,0.155569383945,2805594.94,28055.9494,0.982862400606,OKX_CONTRACT_OI_HISTORY,6391314.86,639131.486,0.173921321783,OKX_CONTRACT_OI_HISTORY,1.66,0.624060150376,0.375939849624,OKX_GLOBAL_ACCOUNT_RATIO,1.95,0.661016949153,0.338983050847,OKX_GLOBAL_ACCOUNT_RATIO,,,,,PRICE_DOWN_OI_UP,PRICE_DOWN_OI_UP,PASS,PASS
