timestamp_utc,timestamp_copenhagen,source_window_end_utc,btc_open,btc_high,btc_low,btc_close,btc_volume,btc_quote_volume,btc_trade_count,btc_taker_buy_base_volume,btc_taker_buy_quote_volume,btc_taker_sell_quote_volume,btc_taker_buy_quote_share,btc_return_1h_pct,btc_range_1h_pct,eth_open,eth_high,eth_low,eth_close,eth_volume,eth_quote_volume,eth_trade_count,eth_taker_buy_base_volume,eth_taker_buy_quote_volume,eth_taker_sell_quote_volume,eth_taker_buy_quote_share,eth_return_1h_pct,eth_range_1h_pct,ethbtc_open,ethbtc_high,ethbtc_low,ethbtc_close,ethbtc_return_1h_pct,ethbtc_range_1h_pct,btc_open_interest,btc_open_interest_value,btc_oi_change_1h_pct,btc_open_interest_source,eth_open_interest,eth_open_interest_value,eth_oi_change_1h_pct,eth_open_interest_source,btc_long_short_ratio,btc_long_account,btc_short_account,btc_long_short_source,eth_long_short_ratio,eth_long_account,eth_short_account,eth_long_short_source,btc_funding_event_rate,btc_funding_source,eth_funding_event_rate,eth_funding_source,btc_price_oi_state,eth_price_oi_state,spot_status,derivatives_status
2026-08-29T00:00:00Z,2026-08-29T02:00:00+02:00,2026-08-29T23:00:00Z,77845.88,77963.92,77722,77733.63,321.80979,25044555.3212,83797,164.85814,12830962.7037,12213592.6175,0.512325435174,-0.144182343906,0.311263220195,2442.79,2448.05,2441.02,2442.47,5333.4464,13038900.6676,45662,3348.4028,8187138.41666,4851762.25097,0.627900973047,-0.0135090879319,0.287994363012,0.03139,0.03143,0.03138,0.03141,0.0637145587767,0.159337157425,2900489.39,29004.8939,-1.03286040084,OKX_CONTRACT_OI_HISTORY,6180089.17,618008.917,0.0267514287819,OKX_CONTRACT_OI_HISTORY,1.2,0.545454545455,0.454545454545,OKX_GLOBAL_ACCOUNT_RATIO,1.43,0.588477366255,0.411522633745,OKX_GLOBAL_ACCOUNT_RATIO,0.0001,OKX_FUNDING_HISTORY,0.0001,OKX_FUNDING_HISTORY,PRICE_DOWN_OI_DOWN,PRICE_DOWN_OI_UP,PASS,PASS
2026-08-29T01:00:00Z,2026-08-29T03:00:00+02:00,2026-08-29T23:00:00Z,77733.63,77849.29,77631.28,77794.11,235.06968,18275809.9943,70824,110.79332,8615791.64367,9660018.35067,0.471431452085,0.0778041627543,0.280827522102,2442.47,2445.92,2439.18,2443.78,3843.4627,9387533.89716,32183,1398.353,3416158.55412,5971375.34303,0.363903725041,0.053634230922,0.276322370633,0.03142,0.03143,0.0314,0.03142,0.0318369945877,0.0955414012739,2880920.22,28809.2022,-0.674685108915,OKX_CONTRACT_OI_HISTORY,6186676.24,618667.624,0.106585355305,OKX_CONTRACT_OI_HISTORY,1.2,0.545454545455,0.454545454545,OKX_GLOBAL_ACCOUNT_RATIO,1.42,0.586776859504,0.413223140496,OKX_GLOBAL_ACCOUNT_RATIO,,,,,PRICE_UP_OI_DOWN,PRICE_UP_OI_UP,PASS,PASS
2026-08-29T02:00:00Z,2026-08-29T04:00:00+02:00,2026-08-29T23:00:00Z,77794.11,77829.72,77584.53,77671.18,367.62079,28549355.9982,82768,169.09058,13130834.65,15418521.3482,0.459934530601,-0.158019675268,0.316029497118,2443.77,2444.95,2435.59,2438.73,3903.7061,9523629.21957,38494,1872.9794,4569150.55015,4954478.66941,0.479769890743,-0.206647079524,0.384301134427,0.03141,0.03142,0.03138,0.0314,-0.0636537237428,0.12746972594,2887308.16,28873.0816,0.221732624029,OKX_CONTRACT_OI_HISTORY,6153231.14,615323.114,-0.540598840194,OKX_CONTRACT_OI_HISTORY,1.2,0.545454545455,0.454545454545,OKX_GLOBAL_ACCOUNT_RATIO,1.42,0.586776859504,0.413223140496,OKX_GLOBAL_ACCOUNT_RATIO,,,,,PRICE_DOWN_OI_UP,PRICE_DOWN_OI_DOWN,PASS,PASS
2026-08-29T03:00:00Z,2026-08-29T05:00:00+02:00,2026-08-29T23:00:00Z,77671.18,77731.43,77507.16,77507.17,238.89187,18548329.0497,92320,103.55766,8041283.02174,10507046.028,0.433531397906,-0.211159403012,0.289353912593,2438.72,2441.62,2434.56,2435.23,3828.7446,9336710.9982,35004,1868.2847,4556268.827,4780442.1712,0.487995058204,-0.143517322541,0.289990799159,0.0314,0.03142,0.03138,0.03141,0.031847133758,0.12746972594,2886668.36,28866.6836,-0.0221590479625,OKX_CONTRACT_OI_HISTORY,6143447.98,614344.798,-0.158992239645,OKX_CONTRACT_OI_HISTORY,1.2,0.545454545455,0.454545454545,OKX_GLOBAL_ACCOUNT_RATIO,1.42,0.586776859504,0.413223140496,OKX_GLOBAL_ACCOUNT_RATIO,,,,,PRICE_DOWN_OI_DOWN,PRICE_DOWN_OI_DOWN,PASS,PASS
2026-08-29T04:00:00Z,2026-08-29T06:00:00+02:00,2026-08-29T23:00:00Z,77507.17,77678.67,77507.17,77648.91,229.90598,17844069.277,71140,104.75521,8130037.17375,9714032.1032,0.455615647281,0.182873403841,0.221269851551,2435.24,2441.13,2434.65,2440.45,3175.398,7743250.95028,29244,1735.8547,4232958.13967,3510292.81062,0.546664206913,0.214353469693,0.266157353213,0.03141,0.03143,0.0314,0.03143,0.0636739891754,0.0955414012739,2885277.71,28852.7771,-0.0481749140037,OKX_CONTRACT_OI_HISTORY,6161930.73,616193.073,0.300853039859,OKX_CONTRACT_OI_HISTORY,1.2,0.545454545455,0.454545454545,OKX_GLOBAL_ACCOUNT_RATIO,1.43,0.588477366255,0.411522633745,OKX_GLOBAL_ACCOUNT_RATIO,,,,,PRICE_UP_OI_DOWN,PRICE_UP_OI_UP,PASS,PASS
2026-08-29T05:00:00Z,2026-08-29T07:00:00+02:00,2026-08-29T23:00:00Z,77648.91,77716.12,77604.06,77632.53,195.32253,15170676.3342,55572,107.49272,8349195.48524,6821480.84895,0.550350907324,-0.0210949516226,0.144399661564,2440.45,2442.03,2437.98,2438.62,3972.5746,9693802.0611,30816,2072.4308,5056892.46326,4636909.59784,0.521662442804,-0.0749861705833,0.166121133069,0.03142,0.03143,0.03141,0.03142,-0.0318167356029,0.0636739891754,2888746.56,28887.4656,0.120225862071,OKX_CONTRACT_OI_HISTORY,6163417.79,616341.779,0.0241330203983,OKX_CONTRACT_OI_HISTORY,1.21,0.547511312217,0.452488687783,OKX_GLOBAL_ACCOUNT_RATIO,1.43,0.588477366255,0.411522633745,OKX_GLOBAL_ACCOUNT_RATIO,,,,,PRICE_DOWN_OI_UP,PRICE_DOWN_OI_UP,PASS,PASS
2026-08-29T06:00:00Z,2026-08-29T08:00:00+02:00,2026-08-29T23:00:00Z,77632.52,77632.53,77382.37,77466.82,305.02922,23629366.1682,58379,137.154,10624122.5423,13005243.6259,0.449615214671,-0.213454334156,0.323277769859,2438.62,2439.05,2430.45,2435.16,3603.2884,8769664.24567,38090,1376.0073,3349182.62873,5420481.61694,0.381905456686,-0.141883524288,0.353843938365,0.03142,0.03144,0.03138,0.03143,0.0318268618714,0.19120458891,2912817.81,29128.1781,0.83327663054,OKX_CONTRACT_OI_HISTORY,6224892.56,622489.256,0.997413644419,OKX_CONTRACT_OI_HISTORY,1.21,0.547511312217,0.452488687783,OKX_GLOBAL_ACCOUNT_RATIO,1.45,0.591836734694,0.408163265306,OKX_GLOBAL_ACCOUNT_RATIO,,,,,PRICE_DOWN_OI_UP,PRICE_DOWN_OI_UP,PASS,PASS
2026-08-29T07:00:00Z,2026-08-29T09:00:00+02:00,2026-08-30T09:00:00Z,77466.83,77672,77438.01,77626.01,933.89852,72475362.6852,95716,477.76825,37075780.001,35399582.6842,0.511563911201,0.205481494467,0.302164273075,2435.17,2438,2434.16,2436.41,3357.706,8180060.98453,29965,1838.8499,4479478.44004,3700582.54448,0.547609418624,0.0509204696181,0.157754625826,0.03143,0.03144,0.03138,0.03138,-0.159083678015,0.19120458891,2910743,29107.43,-0.0712303389823,OKX_CONTRACT_OI_HISTORY,6217508.23,621750.823,-0.118625822515,OKX_CONTRACT_OI_HISTORY,1.21,0.547511312217,0.452488687783,OKX_GLOBAL_ACCOUNT_RATIO,1.45,0.591836734694,0.408163265306,OKX_GLOBAL_ACCOUNT_RATIO,,,,,UNAVAILABLE,UNAVAILABLE,PASS,PASS
2026-08-29T08:00:00Z,2026-08-29T10:00:00+02:00,2026-08-30T09:00:00Z,77626.01,77634,77487.73,77633.99,281.67849,21845925.0965,56485,159.14473,12341644.5928,9504280.50367,0.564940351041,0.0102800594801,0.188765369691,2436.4,2436.4,2431.2,2434.15,3803.1816,9254120.62821,27449,2176.3984,5295530.34033,3958590.28788,0.572234851163,-0.0927594288318,0.213886146759,0.03138,0.0314,0.03135,0.03135,-0.0956022944551,0.159489633174,2914287.23,29142.8723,0.121763755852,OKX_CONTRACT_OI_HISTORY,6245778.99,624577.899,0.454695980354,OKX_CONTRACT_OI_HISTORY,1.21,0.547511312217,0.452488687783,OKX_GLOBAL_ACCOUNT_RATIO,1.44,0.590163934426,0.409836065574,OKX_GLOBAL_ACCOUNT_RATIO,6.78146415375e-05,OKX_FUNDING_HISTORY,8.88727632534e-05,OKX_FUNDING_HISTORY,PRICE_UP_OI_UP,PRICE_DOWN_OI_UP,PASS,PASS
2026-08-29T09:00:00Z,2026-08-29T11:00:00+02:00,2026-08-30T09:00:00Z,77634,77754.23,77566.01,77650.03,212.52791,16503770.4074,45036,95.02491,7379302.54773,9124467.85968,0.44712828436,0.020661053232,0.242657834276,2434.14,2437.29,2433.65,2435.44,3585.173,8731864.93163,21327,1829.7554,4456458.41031,4275406.52133,0.510367309297,0.0529959123308,0.149569576562,0.03135,0.03139,0.03135,0.03137,0.0637958532695,0.127591706539,2904891.03,29048.9103,-0.322418459762,OKX_CONTRACT_OI_HISTORY,6256450.76,625645.076,0.170863714792,OKX_CONTRACT_OI_HISTORY,1.21,0.547511312217,0.452488687783,OKX_GLOBAL_ACCOUNT_RATIO,1.45,0.591836734694,0.408163265306,OKX_GLOBAL_ACCOUNT_RATIO,,,,,PRICE_UP_OI_DOWN,PRICE_UP_OI_UP,PASS,PASS
